Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
RU_13_RT_VN96158_BL_ADL_M__SRR17643070__R2__be80729d592c6348f81b64311c3c248c	RU_13_RT_VN96158_BL_ADL_M__SRR17643070__R2__be80729d592c6348f81b64311c3c248c.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3434717.0	0.0	150.0	37.0	40.24059146229068	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96158_BL_ADL_M__SRR17643071__R1__793342708ec788fde5102c21404151d3	RU_13_RT_VN96158_BL_ADL_M__SRR17643071__R1__793342708ec788fde5102c21404151d3.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20755067.0	0.0	150.0	36.0	26.390300585583	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96158_BL_ADL_M__SRR17643071__R2__4a6b23282b512132d3a36acd25877f27	RU_13_RT_VN96158_BL_ADL_M__SRR17643071__R2__4a6b23282b512132d3a36acd25877f27.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20755067.0	0.0	150.0	37.0	23.577753202702525	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96159_BL_ADL_M__SRR17643191__R1__8cd55e460a79c16630b3215634494d94	RU_13_RT_VN96159_BL_ADL_M__SRR17643191__R1__8cd55e460a79c16630b3215634494d94.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35067440.0	0.0	150.0	37.0	27.2136020571693	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96159_BL_ADL_M__SRR17643191__R2__b04318f825a01122cc874ddb3bc9fd82	RU_13_RT_VN96159_BL_ADL_M__SRR17643191__R2__b04318f825a01122cc874ddb3bc9fd82.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35067440.0	0.0	150.0	37.0	20.30027738164405	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96161_BL_ADL_M__SRR17643189__R1__8b7043b2dc496da2d82a884ccd1b33ec	RU_13_RT_VN96161_BL_ADL_M__SRR17643189__R1__8b7043b2dc496da2d82a884ccd1b33ec.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14119143.0	0.0	150.0	36.0	28.991789838385696	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96161_BL_ADL_M__SRR17643189__R2__ab16702de0f2ff63cc788ac2ba15f44f	RU_13_RT_VN96161_BL_ADL_M__SRR17643189__R2__ab16702de0f2ff63cc788ac2ba15f44f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14119143.0	0.0	150.0	37.0	25.415956549683315	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	pass	fail
RU_13_RT_VN96161_BL_ADL_M__SRR17643190__R1__6fb43a342be416f2253c775c5335e3c6	RU_13_RT_VN96161_BL_ADL_M__SRR17643190__R1__6fb43a342be416f2253c775c5335e3c6.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3176696.0	0.0	150.0	36.0	47.09274144932332	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96161_BL_ADL_M__SRR17643190__R2__23104ba7346f6b0ed0c5895d8aaeb158	RU_13_RT_VN96161_BL_ADL_M__SRR17643190__R2__23104ba7346f6b0ed0c5895d8aaeb158.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3176696.0	0.0	150.0	37.0	40.76399228177593	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	pass	fail
RU_13_RT_VN96163_BL_ADL_M__SRR17643187__R1__e811b38a5ca945baf0760d0c00ad8347	RU_13_RT_VN96163_BL_ADL_M__SRR17643187__R1__e811b38a5ca945baf0760d0c00ad8347.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3234553.0	0.0	150.0	35.0	48.57676423420455	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96163_BL_ADL_M__SRR17643187__R2__8fccd738f94571c63a9ef10d837b516b	RU_13_RT_VN96163_BL_ADL_M__SRR17643187__R2__8fccd738f94571c63a9ef10d837b516b.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3234553.0	0.0	150.0	37.0	41.406428906656295	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96163_BL_ADL_M__SRR17643188__R1__3f605f44691593bb9db351a56963a957	RU_13_RT_VN96163_BL_ADL_M__SRR17643188__R1__3f605f44691593bb9db351a56963a957.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18586935.0	0.0	150.0	36.0	27.52449405414879	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96163_BL_ADL_M__SRR17643188__R2__45de96e144ee5d7b3d4b5c9a5e25cb52	RU_13_RT_VN96163_BL_ADL_M__SRR17643188__R2__45de96e144ee5d7b3d4b5c9a5e25cb52.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18586935.0	0.0	150.0	37.0	24.784463310836703	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96165_BL_ADL_F__SRR17643185__R1__6d798419a196b0100a53cc0746e4e00f	RU_13_RT_VN96165_BL_ADL_F__SRR17643185__R1__6d798419a196b0100a53cc0746e4e00f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21574128.0	0.0	150.0	37.0	27.977895791792506	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96165_BL_ADL_F__SRR17643185__R2__72ba6677ca309338ab7e662738aa8e19	RU_13_RT_VN96165_BL_ADL_F__SRR17643185__R2__72ba6677ca309338ab7e662738aa8e19.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21574128.0	0.0	150.0	37.0	23.405685111305285	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96166_BL_ADL_M__SRR17643184__R1__d11f00dbb79b789181bac6d0f9773bee	RU_13_RT_VN96166_BL_ADL_M__SRR17643184__R1__d11f00dbb79b789181bac6d0f9773bee.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22105294.0	0.0	150.0	38.0	30.074368766141397	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96166_BL_ADL_M__SRR17643184__R2__2e7231cea804887e30dea6b9ad75d02f	RU_13_RT_VN96166_BL_ADL_M__SRR17643184__R2__2e7231cea804887e30dea6b9ad75d02f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22105294.0	0.0	150.0	39.0	23.082561835900403	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96171_BL_ADL_F__SRR17643182__R1__fd97aaa8221371ce315ee601aafb8cee	RU_13_RT_VN96171_BL_ADL_F__SRR17643182__R1__fd97aaa8221371ce315ee601aafb8cee.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4104251.0	0.0	150.0	36.0	45.26823804438359	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96171_BL_ADL_F__SRR17643182__R2__6212cbd285bf38ec3c4cdd26cde46cc5	RU_13_RT_VN96171_BL_ADL_F__SRR17643182__R2__6212cbd285bf38ec3c4cdd26cde46cc5.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4104251.0	0.0	150.0	37.0	37.733931669565926	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96171_BL_ADL_F__SRR17643183__R1__74947217ff527485376f8407152db93f	RU_13_RT_VN96171_BL_ADL_F__SRR17643183__R1__74947217ff527485376f8407152db93f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21596714.0	0.0	150.0	36.0	26.098250585505006	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96171_BL_ADL_F__SRR17643183__R2__a01dfef1f435255c3741aff2506f91b9	RU_13_RT_VN96171_BL_ADL_F__SRR17643183__R2__a01dfef1f435255c3741aff2506f91b9.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21596714.0	0.0	150.0	37.0	23.079143879277833	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96180_BL_ADL_M__SRR17643181__R1__551c520a382eecd18341b812550a119e	RU_13_RT_VN96180_BL_ADL_M__SRR17643181__R1__551c520a382eecd18341b812550a119e.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21330789.0	0.0	150.0	37.0	28.508019077091618	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96180_BL_ADL_M__SRR17643181__R2__73dab19f48304f9aad12f24b74ea05ea	RU_13_RT_VN96180_BL_ADL_M__SRR17643181__R2__73dab19f48304f9aad12f24b74ea05ea.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21330789.0	0.0	150.0	37.0	23.819815331823076	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96182_BL_ADL_M__SRR17643179__R1__5ab7bcf0bdeaa3babd5090e771b59c06	RU_13_RT_VN96182_BL_ADL_M__SRR17643179__R1__5ab7bcf0bdeaa3babd5090e771b59c06.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4342793.0	0.0	150.0	35.0	44.44129114715255	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96182_BL_ADL_M__SRR17643179__R2__be6af869c8a17870c3904d8f13e05dbb	RU_13_RT_VN96182_BL_ADL_M__SRR17643179__R2__be6af869c8a17870c3904d8f13e05dbb.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4342793.0	0.0	150.0	37.0	36.914522893183204	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96182_BL_ADL_M__SRR17643180__R1__799ac7dad174606d9258b6c156c9c65f	RU_13_RT_VN96182_BL_ADL_M__SRR17643180__R1__799ac7dad174606d9258b6c156c9c65f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22862098.0	0.0	150.0	36.0	25.613826537898003	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96182_BL_ADL_M__SRR17643180__R2__563ecdfb1325cd9942fcfd17384c8ff5	RU_13_RT_VN96182_BL_ADL_M__SRR17643180__R2__563ecdfb1325cd9942fcfd17384c8ff5.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22862098.0	0.0	150.0	37.0	22.808325160371044	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96190_BL_ADL_F__SRR17643178__R1__4cfc8bf2019ef2cc8e1f0f3ee62dab77	RU_13_RT_VN96190_BL_ADL_F__SRR17643178__R1__4cfc8bf2019ef2cc8e1f0f3ee62dab77.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24847521.0	0.0	150.0	36.0	24.945671413329457	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96190_BL_ADL_F__SRR17643178__R2__653d3b59aca1075b5b22d47ccc0feff8	RU_13_RT_VN96190_BL_ADL_F__SRR17643178__R2__653d3b59aca1075b5b22d47ccc0feff8.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24847521.0	0.0	150.0	37.0	20.82345957314486	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96194_BL_ADL_M__SRR17643176__R1__d64e03c8e6efc33c29c7388df3d9ab9f	RU_13_RT_VN96194_BL_ADL_M__SRR17643176__R1__d64e03c8e6efc33c29c7388df3d9ab9f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3373037.0	0.0	150.0	36.0	46.1413357907758	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96194_BL_ADL_M__SRR17643176__R2__13a9a634e58973a0e1a302d1db873b7f	RU_13_RT_VN96194_BL_ADL_M__SRR17643176__R2__13a9a634e58973a0e1a302d1db873b7f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3373037.0	0.0	150.0	38.0	39.117271006920916	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96194_BL_ADL_M__SRR17643177__R1__f7c870ffb2f3043b3370cee34f728082	RU_13_RT_VN96194_BL_ADL_M__SRR17643177__R1__f7c870ffb2f3043b3370cee34f728082.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18166672.0	0.0	150.0	37.0	27.27256631721975	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96194_BL_ADL_M__SRR17643177__R2__935a3d7c03bb93d73248366c1e469d6b	RU_13_RT_VN96194_BL_ADL_M__SRR17643177__R2__935a3d7c03bb93d73248366c1e469d6b.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18166672.0	0.0	150.0	38.0	23.578104429287734	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96198_BL_ADL_M__SRR17643173__R1__af2c1d810fdb3769e80ba5b3a938194d	RU_13_RT_VN96198_BL_ADL_M__SRR17643173__R1__af2c1d810fdb3769e80ba5b3a938194d.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20172975.0	0.0	150.0	36.0	27.825391027375655	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96198_BL_ADL_M__SRR17643173__R2__b3330be948265475426a7dd1cb374d1f	RU_13_RT_VN96198_BL_ADL_M__SRR17643173__R2__b3330be948265475426a7dd1cb374d1f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20172975.0	0.0	150.0	37.0	24.26411851390799	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	pass	fail
RU_13_RT_VN96198_BL_ADL_M__SRR17643174__R1__eb56442e069dfb023f67655d86468503	RU_13_RT_VN96198_BL_ADL_M__SRR17643174__R1__eb56442e069dfb023f67655d86468503.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3611469.0	0.0	150.0	36.0	46.6631879396517	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96198_BL_ADL_M__SRR17643174__R2__2ccfdaed5ed7ed9405f449218d4dd146	RU_13_RT_VN96198_BL_ADL_M__SRR17643174__R2__2ccfdaed5ed7ed9405f449218d4dd146.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3611469.0	0.0	150.0	37.0	40.395680061714735	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	pass	fail
RU_13_RT_VN96200_BL_ADL_M__SRR17643171__R1__23fbf71c2491d3735cb5384cde9cfaff	RU_13_RT_VN96200_BL_ADL_M__SRR17643171__R1__23fbf71c2491d3735cb5384cde9cfaff.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3082746.0	0.0	150.0	36.0	48.69542394321525	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96200_BL_ADL_M__SRR17643171__R2__11c91577c9c42f9a227c1c3518e520e9	RU_13_RT_VN96200_BL_ADL_M__SRR17643171__R2__11c91577c9c42f9a227c1c3518e520e9.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3082746.0	0.0	150.0	37.0	41.36905512304484	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96200_BL_ADL_M__SRR17643172__R1__f6c5008fdcc59665ef87dde17b743075	RU_13_RT_VN96200_BL_ADL_M__SRR17643172__R1__f6c5008fdcc59665ef87dde17b743075.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16610500.0	0.0	150.0	36.0	28.865578373362037	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96200_BL_ADL_M__SRR17643172__R2__07f8907a3c2605a3ab6a32a39288403c	RU_13_RT_VN96200_BL_ADL_M__SRR17643172__R2__07f8907a3c2605a3ab6a32a39288403c.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16610500.0	0.0	150.0	37.0	24.856917602850213	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96102_BL_ADL_M__SRR17643198__R1__abe4ff5079d8a1f6a58b2eea2dc7494f	RU_13_R_VN96102_BL_ADL_M__SRR17643198__R1__abe4ff5079d8a1f6a58b2eea2dc7494f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3742731.0	0.0	150.0	35.0	46.13882296249887	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96102_BL_ADL_M__SRR17643198__R2__0a8c361fe5b1d615c1109dd4e3e80b06	RU_13_R_VN96102_BL_ADL_M__SRR17643198__R2__0a8c361fe5b1d615c1109dd4e3e80b06.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3742731.0	0.0	150.0	37.0	38.54417403506606	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96102_BL_ADL_M__SRR17643199__R1__a8d776c15146ea9675d8b00a77bd0171	RU_13_R_VN96102_BL_ADL_M__SRR17643199__R1__a8d776c15146ea9675d8b00a77bd0171.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22392988.0	0.0	150.0	36.0	26.31958928899964	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96102_BL_ADL_M__SRR17643199__R2__0f594d6efcb02369c6886631461cfe88	RU_13_R_VN96102_BL_ADL_M__SRR17643199__R2__0f594d6efcb02369c6886631461cfe88.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22392988.0	0.0	150.0	37.0	22.59860295983693	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96106_BL_ADL_M__SRR17643197__R1__8979fa0934ae99b221bed40f1d32725f	RU_13_R_VN96106_BL_ADL_M__SRR17643197__R1__8979fa0934ae99b221bed40f1d32725f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20698451.0	0.0	150.0	36.0	29.379581910276244	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96106_BL_ADL_M__SRR17643197__R2__540f1de2d95f04b70efa3f9828da0aa6	RU_13_R_VN96106_BL_ADL_M__SRR17643197__R2__540f1de2d95f04b70efa3f9828da0aa6.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20698451.0	0.0	150.0	37.0	23.582720195882523	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96110_BL_ADL_M__SRR17643195__R1__004d270c26b5949d4ebc3c56e5dcbe03	RU_13_R_VN96110_BL_ADL_M__SRR17643195__R1__004d270c26b5949d4ebc3c56e5dcbe03.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3836863.0	0.0	150.0	36.0	44.25386542001583	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96110_BL_ADL_M__SRR17643195__R2__8594302803fdd26533c63b8dfadbea0f	RU_13_R_VN96110_BL_ADL_M__SRR17643195__R2__8594302803fdd26533c63b8dfadbea0f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3836863.0	0.0	150.0	38.0	37.13058486498409	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96110_BL_ADL_M__SRR17643196__R1__ca608663807ebeb734e4978b62291a4d	RU_13_R_VN96110_BL_ADL_M__SRR17643196__R1__ca608663807ebeb734e4978b62291a4d.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30899196.0	0.0	150.0	36.0	24.192451958975305	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96110_BL_ADL_M__SRR17643196__R2__da3b16e47597882849a9dbea63e19e27	RU_13_R_VN96110_BL_ADL_M__SRR17643196__R2__da3b16e47597882849a9dbea63e19e27.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30899196.0	0.0	150.0	37.0	20.92281989855232	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96113_BL_ADL_F__SRR17643194__R1__3753c9cea8b3f6f54a1826090b415014	RU_13_R_VN96113_BL_ADL_F__SRR17643194__R1__3753c9cea8b3f6f54a1826090b415014.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23115368.0	0.0	150.0	37.0	28.18084226321324	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96113_BL_ADL_F__SRR17643194__R2__1f459e5010b91efddda3ce2dd223bb70	RU_13_R_VN96113_BL_ADL_F__SRR17643194__R2__1f459e5010b91efddda3ce2dd223bb70.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23115368.0	0.0	150.0	38.0	23.412952563022806	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96116_BL_ADL_M__SRR17643096__R1__2ee23133496f45842e5cd9c927c06d4a	RU_13_R_VN96116_BL_ADL_M__SRR17643096__R1__2ee23133496f45842e5cd9c927c06d4a.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3738976.0	0.0	150.0	36.0	45.41360500784299	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96116_BL_ADL_M__SRR17643096__R2__d7a1018e69247b79ea6d1ae453f8707e	RU_13_R_VN96116_BL_ADL_M__SRR17643096__R2__d7a1018e69247b79ea6d1ae453f8707e.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3738976.0	0.0	150.0	38.0	38.13279010646858	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96116_BL_ADL_M__SRR17643193__R1__74339f33358263944d5fed441f7a02d5	RU_13_R_VN96116_BL_ADL_M__SRR17643193__R1__74339f33358263944d5fed441f7a02d5.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22952474.0	0.0	150.0	37.0	26.042701649602186	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96116_BL_ADL_M__SRR17643193__R2__0663de4e4705998120665a43ba1ca5ec	RU_13_R_VN96116_BL_ADL_M__SRR17643193__R2__0663de4e4705998120665a43ba1ca5ec.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22952474.0	0.0	150.0	38.0	22.599159418437452	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96117_BL_ADL_F__SRR17643094__R1__576c0008e86fbf8494c4628f24f87889	RU_13_R_VN96117_BL_ADL_F__SRR17643094__R1__576c0008e86fbf8494c4628f24f87889.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2741354.0	0.0	150.0	35.0	50.19326757668456	150.0	pass	pass	warn	pass	fail	pass	pass	pass	warn	pass	fail
RU_13_R_VN96117_BL_ADL_F__SRR17643094__R2__5775f48dc3136e1459d232ebde33f6d5	RU_13_R_VN96117_BL_ADL_F__SRR17643094__R2__5775f48dc3136e1459d232ebde33f6d5.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2741354.0	0.0	150.0	37.0	43.638284879070206	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	pass	fail
RU_13_R_VN96117_BL_ADL_F__SRR17643095__R1__9675b7ab7bb77c4d7157ec82718eb85d	RU_13_R_VN96117_BL_ADL_F__SRR17643095__R1__9675b7ab7bb77c4d7157ec82718eb85d.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16959052.0	0.0	150.0	36.0	29.076468707503224	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	pass	fail
RU_13_R_VN96117_BL_ADL_F__SRR17643095__R2__0379d8a9b1257bb9e4403a6e40d19821	RU_13_R_VN96117_BL_ADL_F__SRR17643095__R2__0379d8a9b1257bb9e4403a6e40d19821.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16959052.0	0.0	150.0	37.0	25.40969895140589	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	pass	fail
RU_13_R_VN96118_BL_ADL_F__SRR17643092__R1__dac23f5a074976155104f220567059af	RU_13_R_VN96118_BL_ADL_F__SRR17643092__R1__dac23f5a074976155104f220567059af.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3615958.0	0.0	150.0	36.0	47.316159958923116	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96118_BL_ADL_F__SRR17643092__R2__c6af37d64e64f3cf998fd8c864a81c54	RU_13_R_VN96118_BL_ADL_F__SRR17643092__R2__c6af37d64e64f3cf998fd8c864a81c54.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3615958.0	0.0	150.0	38.0	40.29521284818273	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96118_BL_ADL_F__SRR17643093__R1__4bebe8f37d9d7296f6d837d176e69705	RU_13_R_VN96118_BL_ADL_F__SRR17643093__R1__4bebe8f37d9d7296f6d837d176e69705.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23963992.0	0.0	150.0	36.0	27.013041968553154	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96118_BL_ADL_F__SRR17643093__R2__80aef413009344ee465d047c75b20b8e	RU_13_R_VN96118_BL_ADL_F__SRR17643093__R2__80aef413009344ee465d047c75b20b8e.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23963992.0	0.0	150.0	37.0	23.61919925093046	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96122_BL_ADL_F__SRR17643091__R1__a7746ed7407290ba77d789ab4553779e	RU_13_R_VN96122_BL_ADL_F__SRR17643091__R1__a7746ed7407290ba77d789ab4553779e.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21154374.0	0.0	150.0	36.0	28.95944017386946	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96122_BL_ADL_F__SRR17643091__R2__997c5afbf8fbf4f4431c5c316fb5132f	RU_13_R_VN96122_BL_ADL_F__SRR17643091__R2__997c5afbf8fbf4f4431c5c316fb5132f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21154374.0	0.0	150.0	37.0	24.58282454435352	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96123_BL_ADL_M__SRR17643090__R1__90a2a5d1e60680c4eaf23a92d4e85ed2	RU_13_R_VN96123_BL_ADL_M__SRR17643090__R1__90a2a5d1e60680c4eaf23a92d4e85ed2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19832153.0	0.0	150.0	36.0	27.79912289897769	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96123_BL_ADL_M__SRR17643090__R2__51e0d88c0b61cb6f60ffb1d7db0e1b96	RU_13_R_VN96123_BL_ADL_M__SRR17643090__R2__51e0d88c0b61cb6f60ffb1d7db0e1b96.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19832153.0	0.0	150.0	37.0	24.000357366453844	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
